Created On,Latest Update,Title,Info,Card Log,Labels,List,URLs,Members
2019-02-11T12:09:42.199Z,2020-01-25T02:31:13.591Z,"Holding ctrl+v ""freezes"" message box","Reported by StarrFox#6312

####Steps to reproduce:-Have something copied in clipboard -Click on message box -Hold ctrl + v

####Expected result:
Message box shouldn't freeze
####Actual result:
Message box freezes
####Client settings:
[BUILD INFO] Release Channel: stable, Build Number: 31908, Version Hash: 49b36f530c405dc21ef5b303a03b4e38a2ef3522
####System settings:
ubuntu 18.04

28557","### Can't reproduce.
elementary OS 5.1 Hera, Discord Stable: 51893

Praxis#3852 - Bug Bot on 2020-01-03T20:27:07.711Z


### Can't reproduce.
Release Channel: stable, Build Number: 46505, Version Hash: fb56522df8e3fa7e26143ad9c0ead64bb8146941, Pop!_OS 18.04

GoofballMichelle#9215 - Bug Bot on 2019-09-29T00:10:11.914Z


### Can't reproduce.
Release Channel: canary, Build Number: 45554, Version Hash: 5a2baf6247643be2cd67cc43393a5de3b04de82f Ubuntu 19.04

techied#0110 - Bug Bot on 2019-09-12T18:48:23.782Z


### Can't reproduce.
ArchLinux Rolling (Linux Kernel 5.2.11) - i3 - Discord Canary 45325 565ca2aef178a61a9e90a424ba8c5e5ba1f8cc75

chanbakjsd#7968 - Bug Bot on 2019-09-08T13:46:23.768Z


### Can't reproduce.
Ubuntu 18.04.2 LTS (64-bit) - GNOME 3.28.2 - [BUILD INFO] Release Channel: stable, Build Number: 38556, Version Hash: 0ca9428f5e7850823bfb7382c73caba110ad5b89

ShawnCZek#7777 - Bug Bot on 2019-05-25T14:42:19.128Z


### Can reproduce.
Acer c720 Chromebook Ubuntu 18.04 | Latest Discord Stable Build

jonerrr#6509 - Bug Bot on 2019-05-21T14:58:52.235Z


### Can't reproduce.
Ubuntu 18.04.2 LTS · GNOME 3.28.2 · Canary 35116

Casper#9999 - Bug Bot on 2019-04-05T04:41:10.046Z


### Can't reproduce.
Linux Mint 18.3 x64, 4.10.0, Canary 34463

enveeed#5769 - Bug Bot on 2019-03-24T11:35:26.486Z


### Can't reproduce.
Ubuntu 18.04.2 LTS -- Canary 34126

Defracted#7777 - Bug Bot on 2019-03-16T16:00:12.226Z


### Can't reproduce.
Kubuntu 18.04, Canary Build # 33381

Cans#8406 - Bug Bot on 2019-03-07T02:13:11.211Z


### Can't reproduce.
Ubuntu 18.04-Canary: 33262

Bastizzle#0001 - Bug Bot on 2019-03-05T21:01:37.647Z


### Can't reproduce.
Can not reproduce on Ubuntu 18.04, Buld 31908

LProgead#2844 - Bug Bot on 2019-03-01T06:50:36.212Z


### Can't reproduce.
Arch Linux KDE, Canary Build # 32259 (""host"" 0.0.71)

tech_dude1#9855 - Bug Bot on 2019-02-26T18:15:35.460Z


### Can't reproduce.
Arch Linux KDE, Canary Build # 32259 (""host"" 0.0.71)

noahkiq#0493 - Bug Bot on 2019-02-14T22:08:39.259Z


### Can't reproduce.
Razer Blade Pro, Ubuntu 18.04.1 LTS (64-bit), Gnome 3.28.2, Discord Canary 31974

KazWolfe#2896 - Bug Bot on 2019-02-11T18:16:21.668Z


### Can't reproduce.
Arch Linux GNOME 3 - Discord Release Channel: stable, Build Number: 31908, V

Zleet#1558 - Bug Bot on 2019-02-11T12:25:18.179Z


### Can reproduce.
CR, Lubuntu 18.10 - Discord Canary 31974

Seikatsu#0001 - Bug Bot on 2019-02-11T12:09:59.575Z


### Can reproduce.
cr, LMint 19.1 Cinnamon (4.0.9) - Canary 31974

dafaqed#1312 - Bug Bot on 2019-02-11T12:09:54.553Z


### Can reproduce.
Lubuntu 18.04 , build 31908, Can reproduce

sloth_.on._tabasco#9015 - Bug Bot on 2019-02-11T12:09:49.552Z


### Added by Bug Bot on 2019-02-11T12:09:42.199Z",None,User Reported,"Long: https://trello.com/c/JWXoajdT/101-holding-ctrlv-freezes-message-box
Short: https://trello.com/c/JWXoajdT",None
2019-03-03T10:44:48.164Z,2019-06-30T01:20:46.700Z,[Firefox on Linux specific] Microphone test ignores sensitivity settings,"Reported by kadybat#0001

####Steps to reproduce:
- Use mic test at any sensitivity and observe its behavior 
- Heighten your audio sensitivity 
- Observe that microphone test displays the same audio capture regardless of the sensitivity setting

####Expected result:
As in other browsers (including Chrome) and the desktop app, mic test should respond to audio sensitivity settings
####Actual result:
Mic test seemingly ignores changes to audio sensitivity
####Client settings:
Discord 33117
####System settings:
Firefox 65.0 (64-bit) on Ubuntu 18.04

30173","### Can reproduce.
Discord 40218 // Pop_Os 18.4 LTS

Indiana#6009 - Bug Bot on 2019-06-30T01:20:46.706Z


### Moved from User Reported to Notable Issues by Bug Bot on 2019-04-13T02:12:16.749Z


### Can reproduce.
Ubuntu 18.04.2 LTS · GNOME 3.28.2 (x64) · Firefox 66.0.2 · Canary 35116

Casper#9999 - Bug Bot on 2019-04-08T05:59:32.653Z


### Can reproduce.
Linux Mint 19.1 Tessa - Discord Canary 34625 - Firefox 66.0.1

Seikatsu#0001 - Bug Bot on 2019-03-28T20:37:34.071Z


### Can reproduce.
<Linux 4.18.0-16 generic Lubuntu Canary 33117 // Firefox 65.0>

boof#5058 - Bug Bot on 2019-03-23T16:50:06.086Z


### Can reproduce.
Manjaro Linux 18.0.4 ¬ Linux 5.0.3-1-MANJARO ¬ KDE Plasma 5.15.3 ¬ Discord Build 34340 ¬ Firefox 68.0a1

Kydros Elizabeth LeSaki#1785 - Bug Bot on 2019-03-22T22:25:51.099Z


### Can reproduce.
CR; Linux Ubuntu 18.10 x64, Release Channel: canary, Build Number: 33959, Version Hash: a8128f0f88eb0cb985efba4697114e8c3dd4dc40, Firefox Quantum 65.0.1

c1rcl#1337 - Bug Bot on 2019-03-21T11:38:03.285Z


### Can reproduce.
Ubuntu 18.04.2 LTS -- Firefox 65.0.1 -- Stable 33990

Defracted#7777 - Bug Bot on 2019-03-16T15:58:36.803Z


### Can reproduce.
Xubuntu 18.04.2 / Canary 33381 / Firefox 65.0.1

Aranym#6778 - Bug Bot on 2019-03-07T02:53:10.358Z


### Can reproduce.
Can Reproduce. I set my Input Volume to 0% and the mic test still picks up unlike in desktop app. Manjaro 18.0.2, Linux 4.19.20-1, KDE Plasma 5.26, Discord Canary build 33117. Firefox 65.0.2

Frances Picard#6209 - Bug Bot on 2019-03-03T10:45:05.515Z


### Can reproduce.
CR: Manjaro Linux Unstable Cinnamon Canary 33117, Firefox 65.0.2-1

chaNcharge#7023 - Bug Bot on 2019-03-03T10:45:00.574Z


### Can reproduce.
CR // Kubuntu 18.10 ~ Canary 33117 // Firefox 65.0.1

ZX ////#3405 - Bug Bot on 2019-03-03T10:44:55.478Z


### Added by Bug Bot on 2019-03-03T10:44:48.164Z",None,Notable Issues,"Long: https://trello.com/c/1AgQsJb3/102-firefox-on-linux-specific-microphone-test-ignores-sensitivity-settings
Short: https://trello.com/c/1AgQsJb3",None
2019-03-28T20:27:56.242Z,2020-01-25T02:31:13.606Z,Game activity can display processes  that are not games in the system.,"Reported by boof#5058

####Steps to reproduce:This is the first action to take 
- Open settings and go into game activity. ""-"" Manually add a new entry and you will be able to choose between diffrent system tools and other not so much game stuff ""-"" Activate it by saving and where you should se your minecraft etc you now see systemd or whatever you choose.

####Expected result:
It should show the game you are playing.
####Actual result:
Non impact on the system or Discord what i can tell, just that visual glitch.
####Client settings:
canary, Build Number: 34678 and stable, Build Number: 34625
####System settings:
Lubuntu 18.1 x86_64 GNU/Linux 4.18.0-17-generic

31764","### Can reproduce.
Ubuntu 18.04.2 LTS - Discord : 40281

Loockeeer#8483 - Bug Bot on 2019-06-26T09:41:48.826Z


### Can reproduce.
Ubuntu 18.04.2 LTS, GNOME 3.28.2, [BUILD INFO] Release Channel: stable, Build Number: 38556, Version Hash: 0ca9428f5e7850823bfb7382c73caba110ad5b89

ShawnCZek#7777 - Bug Bot on 2019-05-25T14:53:32.752Z


### Can reproduce.
Manjaro Linux 18.0.4 - Discord Canary 36142

C4Navar#1337 - Bug Bot on 2019-04-22T21:41:13.177Z


### Can reproduce.
openSUSE Tumbleweed 20190403 - Discord Canary 0.0.74 Build 35335

voldemort#6931 - Bug Bot on 2019-04-10T13:30:49.465Z


### Can reproduce.
Linux Mint 18.3 x64, 4.10.0, Canary 34463

enveeed#5769 - Bug Bot on 2019-03-31T20:29:07.577Z


### SiroQ#6927 - https://trello-attachments.s3.amazonaws.com/5846f7fdfa2f44d1f47267b0/5c9d2e4c90f4dd50c047744a/997637ec4a61a1d73b3188e168cb66cc/uOPIHmJ.gif added by Bug Bot on 2019-03-28T20:28:19.127Z


### Can reproduce.
Can reproduce, Linux Mint 19.1 Tessa - Discord Canary 34625

Seikatsu#0001 - Bug Bot on 2019-03-28T20:28:14.067Z


### Can reproduce.
Ubuntu 18.04.2 LTS · GNOME 3.28.2 · Stable 34625

Casper#9999 - Bug Bot on 2019-03-28T20:28:08.920Z


### Can reproduce.
Manjaro Linux Unstable, Xfce 4.13 Canary 34625

chaNcharge#7023 - Bug Bot on 2019-03-28T20:28:04.098Z


### Added by Bug Bot on 2019-03-28T20:27:56.242Z",None,User Reported,"Long: https://trello.com/c/TrjiQSHn/103-game-activity-can-display-processes-that-are-not-games-in-the-system
Short: https://trello.com/c/TrjiQSHn",None
2019-04-20T10:56:16.371Z,2019-04-26T20:27:34.783Z,"Discord requires glibc 2.27 for the discord_voice module, meaning that any ubuntu version before 18.04 will not work","Reported by mark9064#4401

####Steps to reproduce:
- Use a ubuntu version before 18.04 (e.g 16.04 LTS 
- Start discord

####Expected result:
Voice is supposed to work
####Actual result:
Voice is disabled and there is a red banner telling you discord is corrupt, while in the log there are many errors
####Client settings:
Canary on Linux 0.0.74 build 36101
####System settings:
LM 18.3 (ubuntu 16.04) 4.15.0-47-generic

33085","### Moved from Claimed Fixed to Verified Fixed by Tarek on 2019-04-26T20:27:34.763Z


### Moving to verified fixed, reporter can no longer reproduce. - Tarek on 2019-04-26T20:27:31.649Z


### Can't reproduce.
Cannot reproduce anymore LM 18.3 (ubuntu 16.04) 4.15.0-47-generic, Canary 36215

mark9064#4401 - Bug Bot on 2019-04-24T19:33:59.924Z


### Moved from Notable Issues to Claimed Fixed by Ben Morse on 2019-04-22T17:07:08.770Z


### Moved from User Reported to Notable Issues by Tarek on 2019-04-20T10:56:33.815Z


### Can reproduce.
Admin approving due to the severity of the bug, and it will probably be stuck in the queue for a while, sending it to devs right away.

Tarek#1337 - Bug Bot on 2019-04-20T10:56:23.757Z


### Added by Bug Bot on 2019-04-20T10:56:16.371Z",None,Verified Fixed,"Long: https://trello.com/c/ajrn897L/107-discord-requires-glibc-227-for-the-discordvoice-module-meaning-that-any-ubuntu-version-before-1804-will-not-work
Short: https://trello.com/c/ajrn897L",None
2019-04-25T10:36:27.158Z,2020-01-25T02:31:13.607Z,2 events expected one(playment in streaming mode while using keybind),"Reported by MVDW#0001

####Steps to reproduce:
- Use keybind(esc) to enable streaming mode. 
- Select payment in for gift. 
- click on esc. 
- Now there will be 2 events instead of one.

####Expected result:
It need to close the option like when you don't have the keybind, like when esc in ""My account"" it will only be 1 event
####Actual result:
it will close the option and enable/disable stream mode with the keybind
####Client settings:
[BUILD INFO] Release Channel: stable, Build Number: 35773, Version Hash: 39c9f750ade94c304528a43905c80adbc58b12d2
####System settings:
Linux(Ubuntu 18.04 LTS)

32907","### Can reproduce.
Discord 40218 // Pop_Os 18.4 LTS

Indiana#6009 - Bug Bot on 2019-06-30T01:19:35.390Z


### Can reproduce.
Discord Canary build 37458, Ubuntu 18.04, Linux 4.15.0

Arun Kapil#1745 - Bug Bot on 2019-05-23T02:54:56.525Z


### Can reproduce.
Not Linux Exclusive; able to be reproduced on a Windows 10 Pro, PTB 36299

Action Potential#2494 - Bug Bot on 2019-04-25T10:36:44.513Z


### Can reproduce.
Can Reproduce, With Notification in the menu Windows 10 Pro Build 17763 Discord Canary build: 36203

ScarVite#6606 - Bug Bot on 2019-04-25T10:36:39.505Z


### Can reproduce.
Can reproduce, Linux Mint 19.1 Tessa - Discord Canary 35799

Seikatsu#0001 - Bug Bot on 2019-04-25T10:36:34.526Z


### ScarVite#6606 - https://trello-attachments.s3.amazonaws.com/5846f7fdfa2f44d1f47267b0/5cc18dabe6140230d55009e3/26d7fe34ce7eea4440b93f5803e32409/aAoCwj7aTaSq3JIOU8dKLg.png added by Bug Bot on 2019-04-25T10:36:29.893Z


### Daffyduck#5364 - https://youtu.be/OtWJK91nIeg added by Bug Bot on 2019-04-25T10:36:29.583Z


### Added by Bug Bot on 2019-04-25T10:36:27.158Z",None,User Reported,"Long: https://trello.com/c/OWHvbQrR/108-2-events-expected-oneplayment-in-streaming-mode-while-using-keybind
Short: https://trello.com/c/OWHvbQrR",None
2019-05-12T07:58:07.499Z,2020-01-25T02:31:13.607Z,Middle click sends CLIPBOARD instead of PRIMARY,"Reported by score#6846

####Steps to reproduce:
- Ensure your clipboard is not empty (though it should not be used according to the expected behaviour of this bug) 
- Select some text in another application without copying it 
- Middle click inside Discord's chat box

####Expected result:
The selected text should be dropped into the chat box
####Actual result:
The contents of the clipboard are dropped into the chat box
####Client settings:
Canary 0.0.76 / 37179 / 8da1f28dd34da4de7bfd195737a28b92aead12b5
####System settings:
Arch Linux (X11, Linux 5.0.5)

34227","### Can reproduce.
This seems to be a Window manager feature, this isn't actually Discord's doing. xfce Pop!_OS 18.04, Release Channel: stable, Build Number: 46505, Version Hash: fb56522df8e3fa7e26143ad9c0ead64bb8146941

GoofballMichelle#9215 - Bug Bot on 2019-09-29T00:30:21.282Z


### Can reproduce.
Release Channel: stable, Build Number: 46505, Version Hash: fb56522df8e3fa7e26143ad9c0ead64bb8146941, Pop!_OS 18.04

GoofballMichelle#9215 - Bug Bot on 2019-09-29T00:15:26.969Z


### Can reproduce.
Kali Linux 2019, Release Channel: stable, Build Number: 43884, Version Hash: db395cd15e857cf24b37959a16ab3dc574cb7fa0

Emma#6775 - Bug Bot on 2019-08-17T10:03:24.450Z


### Can reproduce.
Ubuntu 18.04.2 LTS, Discord: [Build Info] Release Channel: stable, Build Number: 42647, Version Hash: e559b455d905e55168923446d9e058b3fe6bd3b8

Ultimus#0001 - Bug Bot on 2019-08-03T23:49:41.810Z


### Can't reproduce.
Kali GNU/Linux Rolling, Release 2019.2

Hope#1445 - Bug Bot on 2019-07-25T22:01:02.096Z


### Can't reproduce.
-ö

Hope#1445 - Bug Bot on 2019-07-25T21:59:52.452Z


### Can reproduce.
CR // Pop Os 18.4 // discord sta 40218

Indiana#6009 - Bug Bot on 2019-07-01T01:23:26.878Z


### Can reproduce.
Pop_Os 18.4 LTS // Discord sta 40218

Indiana#6009 - Bug Bot on 2019-07-01T01:21:31.267Z


### Can reproduce.
Debian 9 Canary 40281

Typhoon#3514 - Bug Bot on 2019-06-25T15:05:04.734Z


### Can't reproduce.
Ubuntu 18.10 (stock gnome), Linux 4.20.17, Canary 39048 (Host 0.0.78)

Grifs99#9999 - Bug Bot on 2019-06-04T07:24:32.494Z


### Can reproduce.
Linux Mint 19.1 Cinnamon 4.0.9 - Canary 38570

dafaqed#4375 - Bug Bot on 2019-05-26T09:36:32.137Z


### Can reproduce.
Discord Canary build 37458, Ubuntu 18.04, Linux 4.15.0

Arun Kapil#1745 - Bug Bot on 2019-05-23T02:54:42.285Z


### Can reproduce.
Ubuntu 18.04 | Linux 4.15.0 | Canary Build 37458

Dark Ice#7881 - Bug Bot on 2019-05-18T06:43:58.305Z


### Can reproduce.
Discord Canary 0.0.77, Ubuntu 18.04 LTS (stock GNOME desktop env), 64-bit processor Ryzen 7 2700X

Alex1304#9704 - Bug Bot on 2019-05-12T07:58:24.849Z


### Can reproduce.
Ubuntu 18.04, Linux 4.15.0, Canary Build 37458

Brod8362#2928 - Bug Bot on 2019-05-12T07:58:19.830Z


### Can reproduce.
Discord Canary 0.0.77, Arch Linux x64, Linux 5.0.13, Build # 37253, KDE -- Does not occur on Stable 0.0.9/Build # 37253

noellekiq#0493 - Bug Bot on 2019-05-12T07:58:14.834Z


### Added by Bug Bot on 2019-05-12T07:58:07.499Z",None,User Reported,"Long: https://trello.com/c/aWbWb7FS/109-middle-click-sends-clipboard-instead-of-primary
Short: https://trello.com/c/aWbWb7FS",None
2019-05-29T02:26:43.960Z,2019-09-17T11:12:50.310Z,Linux Stable Requires glibc 2.18,"Reported by apt-get moo#4431

####Steps to reproduce:
- Check which version of glibc you are running: `file ` -> ` symbolic link to \`'` (rhel; for other distros it might be in ) 
- If you are running glibc < 2.18, launch Discord as normal 
- See the console for the traceback indicating glibc 2.18 is not found

####Expected result:
Discord launches as normal -- or indicates through dependencies that glibc 2.18 is required.
####Actual result:
The Discord crash screen is displayed.
####Client settings:
[BUILD INFO] Release Channel: stable, Build Number: 37253, Version Hash: 818758a6ad5e844be56a5ff543f0db672f01bc1c
####System settings:
Scientific Linux release 7.5, from RHEL 7.5. Kernel

34381","### Moved from Claimed Fixed to Verified Fixed by Aeria on 2019-09-17T11:12:50.272Z


### Can't reproduce.
Can no longer reproduce; Ubuntu 19.04; PTB 45429

Dam#6862 - Bug Bot on 2019-09-11T01:51:10.857Z


### Can't reproduce.
CNR; Arch Linux 5.2.8-arch1-1-ARCH | Release Channel: stable, Build Number: 43884, Version Hash: db395cd15e857cf24b37959a16ab3dc574cb7fa0

Visual#0404 - Bug Bot on 2019-08-17T14:54:45.459Z


### Can't reproduce.
CNR; Release Channel: stable, Build Number: 43884, Version Hash: db395cd15e857cf24b37959a16ab3dc574cb7fa0

Visual#0404 - Bug Bot on 2019-08-17T14:51:52.433Z


### Moved from Notable Issues to Claimed Fixed by Jozsef Vass on 2019-06-03T16:15:18.566Z


### It is the `discord_zstd` node nodule that requires glibc 2.18. All other modules require at most 2.17. - Jozsef Vass on 2019-05-29T20:13:17.031Z


### Moved from User Reported to Notable Issues by Tarek on 2019-05-29T02:27:13.080Z


### Can reproduce.
Admin approving, brought up the ticket to a dev. they'll look into it tomorrow ish.

Tarek#1337 - Bug Bot on 2019-05-29T02:26:51.390Z


### Added by Bug Bot on 2019-05-29T02:26:43.960Z",None,Verified Fixed,"Long: https://trello.com/c/NkeobXwA/110-linux-stable-requires-glibc-218
Short: https://trello.com/c/NkeobXwA",Unknown User (https://trello.com/jozsefvass2) - No Bio
2019-05-30T02:39:35.735Z,2020-01-25T02:31:13.607Z,"Navigation buttons on mouse work, but it shouldn't (like on Windows)","Reported by dafaqed#4375

####Steps to reproduce:
- Open any channel, DM or server 
- Open another channel, DM or server 
- Click on one of navigation buttons on your mouse 
- Observe

####Expected result:
Nothing, like as on Windows (fixed Electron bug)
####Actual result:
Page will get back or forward depending on which button you clicked
####Client settings:
Canary 38374
####System settings:
Linux Mint 19.1 Cinnamon 4.0.9

35180","### Can reproduce.
CR // Pop_Os 18.4 lts // Discordt sta 40218

Indiana#6009 - Bug Bot on 2019-07-01T01:22:43.876Z


### Can reproduce.
CR // Pop_Os 18.4 Lts // discord canary 38570

Indiana#6009 - Bug Bot on 2019-06-26T00:48:27.837Z


### Can reproduce.
Debian 9 Canary 40821

Typhoon#3514 - Bug Bot on 2019-06-25T15:02:09.940Z


### Can reproduce.
Ubuntu Budgie 18.04.2 LTS canary 40023

GlenMerlin#2119 - Bug Bot on 2019-06-19T23:42:54.165Z


### Can reproduce.
Arch Linux - 5.1.7 - Kernel:  arch1-1-ARCH  - canary, Build Number: 39387

HeavyBlurrySoul#1931 - Bug Bot on 2019-06-10T19:55:12.848Z


### Can reproduce.
Can reproduce on Ubuntu 18.04, Linux 4.20.17, Canary 38967

Grifs99#9999 - Bug Bot on 2019-06-03T14:08:07.994Z


### Can reproduce.
Can reproduce on Ubuntu 18.04, Linux 4.15.0, Canary 38729

Action Potential#2494 - Bug Bot on 2019-05-30T02:39:53.600Z


### Can reproduce.
Can Reproduce: Ubuntu 18.04.2 LTS [BUILD INFO] Release Channel: canary, Build Number: 38570, Version Hash: f3af8b4edeea5374244921c309e410a4b1a72e06

Ultimus#0001 - Bug Bot on 2019-05-30T02:39:48.663Z


### Can reproduce.
CR: Manjaro Linux Unstable, Xfce 4.13 Canary 38523

chaNcharge#6969 - Bug Bot on 2019-05-30T02:39:43.629Z


### Added by Bug Bot on 2019-05-30T02:39:35.735Z",None,User Reported,"Long: https://trello.com/c/crJPgIJm/111-navigation-buttons-on-mouse-work-but-it-shouldnt-like-on-windows
Short: https://trello.com/c/crJPgIJm",None
2019-06-19T06:57:50.537Z,2020-01-25T02:31:13.624Z,Ctrl + Alt + Right (Toggle between server and DMs) does not work. (Ubuntu-specific),"Reported by Lucario ☉ ∝ x²#7902

####Steps to reproduce:
- Press Ctrl + Alt + Right (it does not matter if you are in DMs or a server) 
- Observe that absolutely nothing happens.

####Expected result:
The shortcut should toggle between the last used server and DMs (as said in the Ctrl + / shortcut help menu).
####Actual result:
Absolutely nothing happens.
####Client settings:
Canary, Build 39387, Hash: 0da88997edbfbb9a7afaba0d74ac01b74c6f804e
####System settings:
Ubuntu 18.04.2

36773","### Can't reproduce.
elementary OS 5.1 Hera, Discord Stable: 51893

Praxis#3852 - Bug Bot on 2020-01-03T20:26:07.822Z


### Can't reproduce.
Pop!_os 19.10, Canary 49715, Please note that the ctrl+alt+right keybind is assigned by default in your window manager, you will have to remove the keybind for example using dconf in /org/gnome/desktop/wm/keybindings/switch-to-workspace-right

ebbit#0915 - Bug Bot on 2019-11-16T21:44:36.414Z


### Can't reproduce.
Kubuntu 18.04.1 AMD64

pmuw koops#6939 - Bug Bot on 2019-10-17T22:31:07.446Z


### Can reproduce.
Pop!_OS 18.04 - Discord 46505

GoofballMichelle#9215 - Bug Bot on 2019-10-01T01:41:29.742Z


### Can reproduce.
Ubuntu 19.04, canary 44909

Drachenfrucht1#4901 - Bug Bot on 2019-09-02T12:09:39.547Z


### Can reproduce.
Ubuntu 18.04.1 LTS 64-bit  • Discord version stable • Build  44004

Wyrd rëisa#7128 - Bug Bot on 2019-08-22T18:24:46.675Z


### Can reproduce.
Ubuntu 18.04.2 LTS, Discord: [Build Info] Release Channel: stable, Build Number: 42647, Version Hash: e559b455d905e55168923446d9e058b3fe6bd3b8

Ultimus#0001 - Bug Bot on 2019-08-03T23:43:16.507Z


### Can reproduce.
Kali GNU/Linux Rolling, Release 2019.2

Hope#1445 - Bug Bot on 2019-07-25T21:51:50.898Z


### Can reproduce.
Ubuntu Budgie 18.04.2 LTS canary 40023

GlenMerlin#2119 - Bug Bot on 2019-06-19T23:42:08.591Z


### Can reproduce.
Can reproduce, Ubuntu 18.04, PTB 39974

Action Potential#2494 - Bug Bot on 2019-06-19T06:58:07.838Z


### Can reproduce.
Can reproduce : Only on Ubuntu 18.04 LTS (Canary 39818) not on Kali 14.8

Indiana#6009 - Bug Bot on 2019-06-19T06:58:02.851Z


### Can reproduce.
CR - Ubuntu 18.04 - Discord Canary : 39818

AZELLAX#6969 - Bug Bot on 2019-06-19T06:57:58.767Z


### Added by Bug Bot on 2019-06-19T06:57:50.537Z",None,User Reported,"Long: https://trello.com/c/UWLJCtLi/112-ctrl-alt-right-toggle-between-server-and-dms-does-not-work-ubuntu-specific
Short: https://trello.com/c/UWLJCtLi",None
2019-06-20T03:56:24.553Z,2020-06-08T06:28:12.496Z,Discord updating the tray indicator icon causes the desktop to freeze / stutter,"Reported by robobenklein#6494

####Steps to reproduce:
- Be in a voice channel 
- Start or stop talking 
- The desktop will stutter or freeze for a fraction of a second

####Expected result:
The tray icon should be updated and the desktop should not stutter.
####Actual result:
I get frame drops across the desktop, including watching videos and playing games.
####Client settings:
Canary 0.0.83
####System settings:
Ubuntu 19.04, both Ubuntu Desktop and Gnome sessions (with AppIndicator support)

37567","### Can reproduce.
Pop!_os 19.10, canary and stable

ebbit#0915 - Bug Bot on 2019-11-16T21:38:25.769Z


### Can reproduce.
Linux Mint 19.2

Alkaris#1722 - Bug Bot on 2019-11-01T21:47:52.545Z


### Can reproduce.
Ubuntu 18.04.1 LTS 64-bit  • Discord version stable • Build  44004

Wyrd rëisa#7128 - Bug Bot on 2019-08-23T22:05:52.127Z


### Can reproduce.
Manjaro 18.0.4 (Gnome Desktop)

Ultimate255#6424 - Bug Bot on 2019-08-17T00:07:25.125Z


### Can reproduce.
Fedora 30 Stable 42877 using KStatusNotifierItem/AppIndicator Support extension

Link#1685 - Bug Bot on 2019-08-07T17:38:05.609Z


### Can reproduce.
Ubuntu 18.04.2 LTS, Discord:  [Build Info] Release Channel: stable, Build Number: 42647, Version Hash: e559b455d905e55168923446d9e058b3fe6bd3b8

Ultimus#0001 - Bug Bot on 2019-08-03T23:38:21.780Z


### Can reproduce.
Manjaro (Arch) 5.2.2-1 Gnome - Stable & Canary

Amphy#0001 - Bug Bot on 2019-07-26T00:55:56.896Z


### Can reproduce.
CR, ubuntu 18.04, ptb 40044

Action Potential#2494 - Bug Bot on 2019-06-20T03:56:41.914Z


### Can reproduce.
Same problem on Kali 14.8 // Discord Canary 39914

Indiana#6009 - Bug Bot on 2019-06-20T03:56:36.916Z


### Can reproduce.
openSUSE Tumbleweed 20190614 - Canary 0.0.83 (39914) - GNOME 3.32.2 (using KStatusNotifierItem/AppIndicator Support extension used by Ubuntu)

voldemort#6931 - Bug Bot on 2019-06-20T03:56:31.907Z


### Added by Bug Bot on 2019-06-20T03:56:24.553Z",None,User Reported,"Long: https://trello.com/c/T9S0mSLm/113-discord-updating-the-tray-indicator-icon-causes-the-desktop-to-freeze-stutter
Short: https://trello.com/c/T9S0mSLm",None
